Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,,,,,,,,,,,
osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,,,,,,,,,,,
arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,,,,,,,,,,,,
arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,,,,,,,,,,,,
arthritis,stiff_neck,swelling_joints,movement_stiffness,painful_walking,,,,,,,,,,,,,
arthritis,muscle_weakness,swelling_joints,movement_stiffness,painful_walking,,,,,,,,,,,,,
arthritis,muscle_weakness,stiff_neck,movement_stiffness,painful_walking,,,,,,,,,,,,,
arthritis,muscle_weakness,stiff_neck,swelling_joints,painful_walking,,,,,,,,,,,,,
arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,,,,,,,,,,,,
arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,,,,,,,,,,,,,
arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,,,,,,,,,,,,
arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,,,,,,,,,,,,
(vertigo)_paroymsal__positional_vertigo,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,,,,,,,,,,,
(vertigo)_paroymsal__positional_vertigo,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,,,,,,,,,,,
(vertigo)_paroymsal__positional_vertigo,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,,,,,,,,,,,,
(vertigo)_paroymsal__positional_vertigo,vomiting,nausea,spinning_movements,loss_of_balance,unsteadiness,,,,,,,,,,,,
(vertigo)_paroymsal__positional_vertigo,vomiting,headache,spinning_movements,loss_of_balance,unsteadiness,,,,,,,,,,,,
(vertigo)_paroymsal__positional_vertigo,vomiting,headache,nausea,loss_of_balance,unsteadiness,,,,,,,,,,,,
(vertigo)_paroymsal__positional_vertigo,vomiting,headache,nausea,spinning_movements,unsteadiness,,,,,,,,,,,,
(vertigo)_paroymsal__positional_vertigo,vomiting,headache,nausea,spinning_movements,loss_of_balance,,,,,,,,,,,,
(vertigo)_paroymsal__positional_vertigo,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,,,,,,,,,,,
(vertigo)_paroymsal__positional_vertigo,vomiting,headache,nausea,loss_of_balance,unsteadiness,,,,,,,,,,,,
acne,skin_rash,pus_filled_pimples,blackheads,scurring,,,,,,,,,,,,,
acne,skin_rash,pus_filled_pimples,blackheads,scurring,,,,,,,,,,,,,
acne,pus_filled_pimples,blackheads,scurring,,,,,,,,,,,,,,
acne,skin_rash,blackheads,scurring,,,,,,,,,,,,,,
acne,skin_rash,pus_filled_pimples,scurring,,,,,,,,,,,,,,
acne,skin_rash,pus_filled_pimples,blackheads,,,,,,,,,,,,,,
acne,skin_rash,pus_filled_pimples,blackheads,scurring,,,,,,,,,,,,,
acne,skin_rash,pus_filled_pimples,blackheads,,,,,,,,,,,,,,
acne,skin_rash,pus_filled_pimples,scurring,,,,,,,,,,,,,,
acne,skin_rash,blackheads,scurring,,,,,,,,,,,,,,
urinary_tract_infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,,,,,,,,,,,,,
urinary_tract_infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,,,,,,,,,,,,,
urinary_tract_infection,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,,,,,,,,,,,,,,
urinary_tract_infection,burning_micturition,foul_smell_of_urine,continuous_feel_of_urine,,,,,,,,,,,,,,
urinary_tract_infection,burning_micturition,bladder_discomfort,continuous_feel_of_urine,,,,,,,,,,,,,,
urinary_tract_infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,,,,,,,,,,,,,,
urinary_tract_infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,,,,,,,,,,,,,
urinary_tract_infection,burning_micturition,bladder_discomfort,continuous_feel_of_urine,,,,,,,,,,,,,,
urinary_tract_infection,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,,,,,,,,,,,,,,
urinary_tract_infection,burning_micturition,bladder_discomfort,continuous_feel_of_urine,,,,,,,,,,,,,,
psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,
psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,
psoriasis,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,
psoriasis,skin_rash,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,
psoriasis,skin_rash,joint_pain,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,
psoriasis,skin_rash,joint_pain,skin_peeling,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,
psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,inflammatory_nails,,,,,,,,,,,,
psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,,,,,,,,,,,,
psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,
psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,
impetigo,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,,,,,,,,,,,,
impetigo,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,,,,,,,,,,,,
impetigo,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,,,,,,,,,,,,,
impetigo,skin_rash,blister,red_sore_around_nose,yellow_crust_ooze,,,,,,,,,,,,,
impetigo,skin_rash,blister,red_sore_around_nose,yellow_crust_ooze,,,,,,,,,,,,,
impetigo,skin_rash,high_fever,red_sore_around_nose,yellow_crust_ooze,,,,,,,,,,,,,
impetigo,skin_rash,high_fever,blister,yellow_crust_ooze,,,,,,,,,,,,,
impetigo,skin_rash,high_fever,blister,red_sore_around_nose,,,,,,,,,,,,,
impetigo,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,,,,,,,,,,,,
impetigo,skin_rash,blister,red_sore_around_nose,yellow_crust_ooze,,,,,,,,,,,,,
fungal_infection,itching,skin_rash,nodal_skin_eruptions,dischromic__patches,,,,,,,,,,,,,
fungal_infection,skin_rash,nodal_skin_eruptions,dischromic__patches,,,,,,,,,,,,,,
fungal_infection,itching,nodal_skin_eruptions,dischromic__patches,,,,,,,,,,,,,,
fungal_infection,itching,skin_rash,dischromic__patches,,,,,,,,,,,,,,
fungal_infection,itching,skin_rash,nodal_skin_eruptions,,,,,,,,,,,,,,
fungal_infection,skin_rash,nodal_skin_eruptions,dischromic__patches,,,,,,,,,,,,,,
fungal_infection,itching,nodal_skin_eruptions,dischromic__patches,,,,,,,,,,,,,,
fungal_infection,itching,skin_rash,dischromic__patches,,,,,,,,,,,,,,
fungal_infection,itching,skin_rash,nodal_skin_eruptions,,,,,,,,,,,,,,
fungal_infection,itching,skin_rash,nodal_skin_eruptions,dischromic__patches,,,,,,,,,,,,,
allergy,continuous_sneezing,shivering,chills,watering_from_eyes,,,,,,,,,,,,,
allergy,shivering,chills,watering_from_eyes,,,,,,,,,,,,,,
allergy,continuous_sneezing,chills,watering_from_eyes,,,,,,,,,,,,,,
allergy,continuous_sneezing,shivering,watering_from_eyes,,,,,,,,,,,,,,
allergy,continuous_sneezing,shivering,chills,,,,,,,,,,,,,,
allergy,shivering,chills,watering_from_eyes,,,,,,,,,,,,,,
allergy,continuous_sneezing,chills,watering_from_eyes,,,,,,,,,,,,,,
allergy,continuous_sneezing,shivering,watering_from_eyes,,,,,,,,,,,,,,
allergy,continuous_sneezing,shivering,chills,,,,,,,,,,,,,,
allergy,continuous_sneezing,shivering,chills,watering_from_eyes,,,,,,,,,,,,,
gerd,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,
gerd,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,
gerd,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,
gerd,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,
gerd,stomach_pain,acidity,ulcers_on_tongue,vomiting,chest_pain,,,,,,,,,,,,
gerd,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,,,,,,,,,,,,
gerd,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,
gerd,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,
gerd,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,
gerd,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,
chronic_cholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,,,,,,,,,,
chronic_cholestasis,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,,,,,,,,,,,
chronic_cholestasis,itching,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,,,,,,,,,,,
chronic_cholestasis,itching,vomiting,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,,,,,,,,,,,
chronic_cholestasis,itching,vomiting,yellowish_skin,loss_of_appetite,abdominal_pain,yellowing_of_eyes,,,,,,,,,,,
chronic_cholestasis,itching,vomiting,yellowish_skin,nausea,abdominal_pain,yellowing_of_eyes,,,,,,,,,,,
chronic_cholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,,,,,,,,,,,
chronic_cholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,,,,,,,,,,,
chronic_cholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,,,,,,,,,,
chronic_cholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,,,,,,,,,,
drug_reaction,itching,skin_rash,stomach_pain,burning_micturition,spotting__urination,,,,,,,,,,,,
drug_reaction,itching,stomach_pain,burning_micturition,spotting__urination,,,,,,,,,,,,,
drug_reaction,itching,skin_rash,burning_micturition,spotting__urination,,,,,,,,,,,,,
drug_reaction,itching,skin_rash,stomach_pain,spotting__urination,,,,,,,,,,,,,
drug_reaction,itching,skin_rash,stomach_pain,burning_micturition,,,,,,,,,,,,,
drug_reaction,skin_rash,stomach_pain,burning_micturition,spotting__urination,,,,,,,,,,,,,
drug_reaction,itching,stomach_pain,burning_micturition,spotting__urination,,,,,,,,,,,,,
drug_reaction,itching,skin_rash,burning_micturition,spotting__urination,,,,,,,,,,,,,
drug_reaction,itching,skin_rash,stomach_pain,spotting__urination,,,,,,,,,,,,,
drug_reaction,itching,skin_rash,stomach_pain,burning_micturition,,,,,,,,,,,,,
peptic_ulcer_diseae,vomiting,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,
peptic_ulcer_diseae,vomiting,indigestion,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,
peptic_ulcer_diseae,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,
peptic_ulcer_diseae,vomiting,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,
peptic_ulcer_diseae,vomiting,indigestion,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,
peptic_ulcer_diseae,vomiting,indigestion,loss_of_appetite,passage_of_gases,internal_itching,,,,,,,,,,,,
peptic_ulcer_diseae,vomiting,indigestion,loss_of_appetite,abdominal_pain,internal_itching,,,,,,,,,,,,
peptic_ulcer_diseae,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,,,,,,,,,,,,
peptic_ulcer_diseae,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,
peptic_ulcer_diseae,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,
aids,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,,,,,,,,,,,,,
aids,patches_in_throat,high_fever,extra_marital_contacts,,,,,,,,,,,,,,
aids,muscle_wasting,high_fever,extra_marital_contacts,,,,,,,,,,,,,,
aids,muscle_wasting,patches_in_throat,extra_marital_contacts,,,,,,,,,,,,,,
aids,muscle_wasting,patches_in_throat,high_fever,,,,,,,,,,,,,,
aids,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,,,,,,,,,,,,,
aids,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,,,,,,,,,,,,,
aids,patches_in_throat,high_fever,extra_marital_contacts,,,,,,,,,,,,,,
aids,muscle_wasting,high_fever,extra_marital_contacts,,,,,,,,,,,,,,
aids,muscle_wasting,patches_in_throat,high_fever,,,,,,,,,,,,,,
diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,
diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,
diabetes,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,,
diabetes,fatigue,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,,
diabetes,fatigue,weight_loss,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,,
diabetes,fatigue,weight_loss,restlessness,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,,
diabetes,fatigue,weight_loss,restlessness,lethargy,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,,
diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,,
diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,excessive_hunger,increased_appetite,polyuria,,,,,,,,
diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,increased_appetite,polyuria,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,,,,,,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,dehydration,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,vomiting,dehydration,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,dehydration,,,,,,,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,dehydration,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,vomiting,dehydration,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,diarrhoea,,,,,,,,,,,,,,
bronchial_asthma,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,,,,,,,,,,,
bronchial_asthma,cough,high_fever,breathlessness,family_history,mucoid_sputum,,,,,,,,,,,,
bronchial_asthma,fatigue,high_fever,breathlessness,family_history,mucoid_sputum,,,,,,,,,,,,
bronchial_asthma,fatigue,cough,breathlessness,family_history,mucoid_sputum,,,,,,,,,,,,
bronchial_asthma,fatigue,cough,high_fever,family_history,mucoid_sputum,,,,,,,,,,,,
bronchial_asthma,fatigue,cough,high_fever,breathlessness,mucoid_sputum,,,,,,,,,,,,
bronchial_asthma,fatigue,cough,high_fever,breathlessness,family_history,,,,,,,,,,,,
bronchial_asthma,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,,,,,,,,,,,
bronchial_asthma,cough,high_fever,breathlessness,family_history,mucoid_sputum,,,,,,,,,,,,
bronchial_asthma,fatigue,high_fever,breathlessness,family_history,mucoid_sputum,,,,,,,,,,,,
hypertension,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,,,,,,,,,,,,
hypertension,chest_pain,dizziness,loss_of_balance,lack_of_concentration,,,,,,,,,,,,,
hypertension,headache,dizziness,loss_of_balance,lack_of_concentration,,,,,,,,,,,,,
hypertension,headache,chest_pain,loss_of_balance,lack_of_concentration,,,,,,,,,,,,,
hypertension,headache,chest_pain,dizziness,lack_of_concentration,,,,,,,,,,,,,
hypertension,headache,chest_pain,dizziness,loss_of_balance,,,,,,,,,,,,,
hypertension,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,,,,,,,,,,,,
hypertension,chest_pain,dizziness,loss_of_balance,lack_of_concentration,,,,,,,,,,,,,
hypertension,headache,dizziness,loss_of_balance,lack_of_concentration,,,,,,,,,,,,,
hypertension,headache,chest_pain,loss_of_balance,lack_of_concentration,,,,,,,,,,,,,
migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,,,,,,,,
migraine,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,,,,,,,,,
migraine,acidity,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,,,,,,,,,
migraine,acidity,indigestion,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,,,,,,,,,
migraine,acidity,indigestion,headache,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,,,,,,,,,
migraine,acidity,indigestion,headache,blurred_and_distorted_vision,stiff_neck,depression,irritability,visual_disturbances,,,,,,,,,
migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,depression,irritability,visual_disturbances,,,,,,,,,
migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,irritability,visual_disturbances,,,,,,,,,
migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,visual_disturbances,,,,,,,,,
migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,,,,,,,,,
cervical_spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,,,,,,,,,,,,
cervical_spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,,,,,,,,,,,,
cervical_spondylosis,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,,,,,,,,,,,,,
cervical_spondylosis,back_pain,neck_pain,dizziness,loss_of_balance,,,,,,,,,,,,,
cervical_spondylosis,back_pain,weakness_in_limbs,dizziness,loss_of_balance,,,,,,,,,,,,,
cervical_spondylosis,back_pain,weakness_in_limbs,neck_pain,loss_of_balance,,,,,,,,,,,,,
cervical_spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,,,,,,,,,,,,,
cervical_spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,,,,,,,,,,,,
cervical_spondylosis,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,,,,,,,,,,,,,
cervical_spondylosis,back_pain,neck_pain,dizziness,loss_of_balance,,,,,,,,,,,,,
paralysis_(brain_hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,,,,,,,,,,,,,
paralysis_(brain_hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,,,,,,,,,,,,,
paralysis_(brain_hemorrhage),headache,weakness_of_one_body_side,altered_sensorium,,,,,,,,,,,,,,
paralysis_(brain_hemorrhage),vomiting,weakness_of_one_body_side,altered_sensorium,,,,,,,,,,,,,,
paralysis_(brain_hemorrhage),vomiting,headache,altered_sensorium,,,,,,,,,,,,,,
paralysis_(brain_hemorrhage),vomiting,headache,weakness_of_one_body_side,,,,,,,,,,,,,,
paralysis_(brain_hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,,,,,,,,,,,,,
paralysis_(brain_hemorrhage),headache,weakness_of_one_body_side,altered_sensorium,,,,,,,,,,,,,,
paralysis_(brain_hemorrhage),vomiting,weakness_of_one_body_side,altered_sensorium,,,,,,,,,,,,,,
paralysis_(brain_hemorrhage),vomiting,headache,altered_sensorium,,,,,,,,,,,,,,
jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,
jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,
jaundice,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,,
jaundice,itching,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,,
jaundice,itching,vomiting,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,,
jaundice,itching,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,,
jaundice,itching,vomiting,fatigue,weight_loss,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,,
